Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
finch,US,375,532,198.74.60.26,finch.jotbird.com,110,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2013-04-23,LINODE-AP Linode- LLC- US,63949,1660,None
PrivaSea,CH,375,59,185.12.45.79,ch-zurich.ra4wvpn.com,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2017-01-19,PLI-AS - CH,51852,469,None
Unnamed,FR,375,18,176.31.117.6,skarmory.projectpokemon.org,9666,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2017-01-23,OVH - FR,16276,1760,None
00startmorenodes00,FR,376,1130,92.243.30.208,xvm-30-208.ghst.net,4443,4453,0,0,1,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2014-12-27,GANDI-AS Domain name registrar - http://www.gandi.net- FR,29169,1340,None
peterfromthehill,DE,376,2859,213.136.80.109,ip-109-80-136-213.static.contabo.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-06-03,CONTABO - DE,51167,1590,None
scottsmith,US,376,256,74.207.240.26,smtp.scott-smith.us,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-03-18,LINODE-AP Linode- LLC- US,63949,1530,[2600:3c01:e000:b4::8000:0]:9001
TheExpanse,US,376,1035,104.156.102.200,104.156.102.200,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-04-02,AS-SBI - Condointernet.net- US,54858,1710,None
BrassHornRelay13,LV,377,5577,185.61.148.29,tor11.brasshorncommunications.uk,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.10 on Linux,0,0,2016-06-15,MAKONIX - LV,52173,2550,[2a02:7aa0:1201::7f6:fc0]:9001
gototwo,NL,377,369,46.249.49.103,46.249.49.103,1896,28910,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-12-26,HOSTSLIM - NL,200429,1170,None
nikittorrelay,RU,377,5,77.95.10.242,77.95.10.242,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.8.11 on Windows 8,0,0,2017-01-14,CLINES-AS - RU,43020,1810,None
pulsetor,CZ,377,1454,46.36.37.73,tor2.terjan.net,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-09-02,GTT-AS - CZ,51731,1840,[2a02:25b0:aaaa:aaaa:b096:dce3:3162:0]:443
Unnamed,RU,377,270,88.201.145.49,88-201-145-49.cable.pakt.spb.ru,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-09-28,PAKT-AS - RU,39087,1400,None
CLABS,DE,378,1980,176.9.54.3,kerrigan.clabs.cc,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.7 on FreeBSD,0,0,2016-10-13,HETZNER-AS - DE,24940,1340,None
clod,FR,378,875,46.105.98.13,ns382028.ip-46-105-98.eu,11441,24922,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-12-28,OVH - FR,16276,1260,None
kajuska,SK,378,409,188.123.99.171,188.123.99.171,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.4.23 on Linux,0,0,2017-01-16,IMAFEX-AS - SK,58328,767,None
RunningOnFumes0,UA,378,76,193.169.135.154,hosted-by.uanode.net,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2017-01-16,SLVNET-AS - UA,49588,926,None
Unnamed,US,378,188,69.164.221.65,codefork.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2015-11-21,LINODE-AP Linode- LLC- US,63949,1800,None
lol,DE,379,923,83.143.245.86,83.143.245.86,17146,32539,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-12-26,M247 - GB,9009,1340,None
Serenity,DE,379,111,88.198.253.27,serenity.helmut-pozimski.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2016-01-18,HETZNER-AS - DE,24940,1270,[2a01:4f8:11a:b2d::1]:9001
pasta,NL,380,8,85.144.44.55,55-44-144-85.ftth.glasoperator.nl,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-11-18,TMOBILE-THUIS - NL,50266,1730,None
Unnamed,US,380,245,199.15.250.210,fui.brancast.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-01-23,ELIA-60 - Reliable Hosting Services- US,29713,3610,[2001:470:7:b74::2]:443
cf1,CA,381,72,104.233.123.73,104.233.123.73,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.8.11 on Linux,0,0,2016-11-18,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD- CA,55053,1920,None
Hedgehog,UA,381,1159,212.26.140.81,212.26.140.81,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.6 on Linux,0,0,2015-06-25,ADAMANT Kyiv- Ukraine- UA,8788,1440,None
couprum,DE,382,157,217.79.179.14,n014.navy.myloc.de,13480,14717,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-10-15,MYLOC-AS - DE,24961,1750,None
FurryTor,US,382,48,34.195.103.144,ec2-34-195-103-144.compute-1.amazonaws.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-12-30,AMAZON-AES - Amazon.com- Inc.- US,14618,1370,[2001:470:1f09:468::1]:9001
PiTorResque,BE,382,219,91.180.115.71,71.115-180-91.adsl-dyn.isp.belgacom.be,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2016-03-19,BELGACOM-SKYNET-AS - BE,5432,2510,None
bankbank,DE,384,1908,5.9.32.143,static.143.32.9.5.clients.your-server.de,23961,25314,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-11-15,HETZNER-AS - DE,24940,1700,None
BigBang,FR,384,856,212.187.200.170,212.187.200.170,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2014-04-19,LEVEL3 - Level 3 Communications- Inc.- US,3356,2120,None
jy77,DE,384,23,46.59.134.255,port-18784.pppoe.wtnet.de,9030,9001,0,0,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-01-24,WTNET-AS - DE,15943,2370,None
nord,LV,384,567,80.233.134.149,80.233.134.149,468,5165,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-01-10,BIGHOST-AS - LV,200709,1550,None
TorNodeAlbania,AL,384,486,31.171.155.108,31.171.155.108,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2015-12-31,KEMINET - AL,197706,1590,None
epitaph,GB,385,1043,138.68.129.93,138.68.129.93,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-09-09,DIGITALOCEAN-ASN-2 - GB,202109,1410,None
janitormentor,HU,385,1083,91.219.238.221,hulkutopia.the-goober.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.8.11 on Linux,0,0,2014-06-25,SERVERASTRA-AS - HU,56322,1560,[2001:4c48:2:840b::c0de:f001]:443
woof,GB,385,1021,80.85.84.222,li748-222.members.linode.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2014-08-31,LINODE-AP Linode- LLC- US,63949,1410,None
agnivohneb,CA,386,911,47.55.112.228,hlfxns017vw-047055112228.dhcp-dynamic.FibreOp.ns.bellaliant.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-05-01,CANET-ASN-4 - Bell Aliant Regional Communications- Inc.- CA,855,2470,None
PI01,CH,387,87,94.16.173.106,106-173-16-94.dyn.cable.fcom.ch,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2015-12-06,FINECOM Quickline AG (former Finecom Telecommunications AG / EBM Telecom)- CH,15600,1380,None
SpaceFoxTorRelay,FR,387,105,88.142.48.216,216.48.142.88.rev.sfr.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-01-28,CEGETEL-AS - FR,8228,2240,None
TheBestRelayNick,CA,387,199,99.245.115.96,CPEa84e3f4aae23-CMa84e3f4aae20.cpe.net.cable.rogers.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-02-18,ROGERS-CABLE - Rogers Cable Communications Inc.- CA,812,1480,None
ciadoofblackhats,CH,388,585,91.138.20.41,static-customer.41.20.138.91.yetnet.ch,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-07-24,FINECOM Quickline AG (former Finecom Telecommunications AG)- CH,15600,574,None
CyberDragon,NL,388,954,83.160.139.183,cyberdragon.xs4all.nl,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-05-23,XS4ALL-NL Amsterdam- NL,3265,1310,None
kwholes,US,388,2200,69.30.203.250,69.30.203.250,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-04-25,WII-KC - WholeSale Internet- Inc.- US,32097,3340,None
Unnamed,NL,388,441,83.161.218.226,gtfomi.xs4all.nl,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-31,XS4ALL-NL Amsterdam- NL,3265,1400,None
ziorufus,IT,388,1495,94.198.100.17,cip.apnetwork.it,9001,80,0,1,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-11-17,ASSEFLOW Amsterdam Internet Exchange (AMS-IX)- IT,49367,62,None
EducaTor,BE,389,464,192.31.23.243,192.31.23.243,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-11-13,BELNET - BE,2611,2360,None
mylittletorrelay,DE,389,80,31.17.55.35,ip1f113723.dynamic.kabel-deutschland.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-12-09,KABELDEUTSCHLAND-AS - DE,31334,3120,None
Unnamed,FR,389,560,37.59.37.59,box.satter.su,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.12 on Linux,0,0,2015-04-24,OVH - FR,16276,1250,None
cosmotor2,DE,390,41,78.46.233.214,static.214.233.46.78.clients.your-server.de,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-01-31,HETZNER-AS - DE,24940,1460,[2a01:4f8:c17:173d::2]:443
kennis,RU,390,2249,95.156.95.8,95.156.95.8,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-08-11,ROSTELECOM-AS - RU,12389,1750,None
Matrix,FR,390,101,188.165.241.8,zion.faskatech.net,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.8.12 on Linux,0,0,2015-11-01,OVH - FR,16276,3120,None
thematrixisreal,GR,390,155,83.212.100.100,snf-706838.vm.okeanos.grnet.gr,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-04-28,GR-NET http://www.grnet.gr- GR,5408,2600,None
